recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
1,6.85195711605189,1,1,Urban,1,Multichannel,Discount,0
9,5.342764781283332,1,1,Surburban,1,Multichannel,Buy One Get One,1
1,7.262249847629319,1,1,Urban,1,Phone,Discount,1
4,4.331522502500114,1,0,Rural,0,Phone,Discount,0
3,4.465908118654584,1,0,Urban,1,Phone,Discount,0
11,5.788215530631031,1,0,Rural,1,Web,No Offer,0
1,6.044673505439125,1,0,Rural,1,Multichannel,No Offer,0
10,3.755135249891002,1,0,Surburban,0,Phone,Buy One Get One,0
9,4.441356300749876,1,0,Surburban,0,Web,No Offer,0
4,4.428790938649766,0,1,Urban,0,Web,No Offer,0
2,4.383151002335591,0,1,Urban,0,Phone,Buy One Get One,0
2,5.379251984044036,1,1,Surburban,1,Multichannel,Buy One Get One,1
1,5.246444957137325,0,1,Surburban,1,Web,Buy One Get One,0
9,4.900373899838718,0,1,Urban,1,Phone,No Offer,0
6,5.58926908786744,0,1,Urban,1,Phone,Buy One Get One,1
2,5.282492816201065,1,0,Urban,1,Web,Buy One Get One,0
5,6.45264814397249,1,1,Urban,1,Phone,Discount,0
12,3.4008639927609177,1,0,Surburban,0,Web,Discount,0
10,3.4008639927609177,1,0,Surburban,1,Phone,No Offer,0
6,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,0
5,3.4008639927609177,1,0,Surburban,0,Phone,Discount,1
8,4.601764392853259,0,1,Surburban,0,Web,Discount,0
4,6.998865743222685,0,1,Rural,1,Multichannel,Buy One Get One,1
10,4.6029677624328915,1,0,Surburban,1,Phone,Buy One Get One,0
3,4.864915639746849,1,0,Surburban,0,Phone,Buy One Get One,0
3,6.2416978356122845,0,1,Urban,1,Multichannel,Discount,0
4,5.414276517715631,1,0,Rural,0,Web,No Offer,0
1,5.586236910801158,1,1,Urban,0,Phone,Discount,1
10,4.9671012920725275,1,0,Rural,1,Web,Discount,0
9,4.826952811662959,1,0,Urban,1,Web,Discount,0
9,6.338611745891631,1,0,Rural,1,Web,No Offer,0
4,6.087229169092361,0,1,Urban,0,Web,Discount,0
7,4.411706788775292,0,1,Surburban,1,Phone,Discount,0
4,3.4008639927609177,0,1,Rural,0,Phone,Discount,0
1,4.157632301458019,1,0,Surburban,1,Phone,Buy One Get One,0
10,5.691304953145089,0,1,Surburban,0,Web,Discount,0
3,3.9680251955434307,0,1,Urban,0,Phone,No Offer,0
5,5.343911954106429,1,1,Surburban,0,Phone,Discount,0
11,5.2156963378597,1,0,Surburban,1,Web,Discount,0
5,3.4008639927609177,1,0,Rural,0,Phone,Discount,0
5,4.309187088496924,1,0,Surburban,0,Web,Discount,1
9,5.489474772004391,1,0,Urban,0,Phone,Discount,0
1,3.4008639927609177,1,0,Urban,0,Web,No Offer,0
1,3.4008639927609177,1,0,Urban,0,Web,Buy One Get One,0
1,5.18307485103576,1,0,Surburban,0,Phone,Discount,1
4,5.119310310721912,1,0,Urban,0,Web,Buy One Get One,0
10,3.966132331075178,0,1,Urban,1,Web,Buy One Get One,0
3,6.461014948661562,0,1,Urban,1,Web,No Offer,0
11,3.4008639927609177,0,1,Urban,1,Web,Discount,0
10,3.4008639927609177,1,0,Surburban,0,Phone,No Offer,0
1,6.095126120380153,1,0,Urban,0,Multichannel,No Offer,0
1,5.893245139601522,1,1,Urban,0,Web,Discount,1
1,4.567260612914871,1,0,Surburban,1,Phone,No Offer,0
3,3.721346644251438,0,1,Rural,0,Phone,No Offer,1
9,6.355100208942306,1,0,Surburban,1,Phone,Discount,1
2,3.4008639927609177,1,0,Surburban,0,Phone,Buy One Get One,0
10,6.219715035790337,1,0,Urban,1,Web,Discount,0
4,5.2552010754744085,0,1,Urban,1,Phone,Discount,0
5,4.246636372564359,0,1,Urban,1,Web,Buy One Get One,0
3,3.5476038667559826,0,1,Urban,0,Phone,Discount,0
8,4.598548309679204,1,0,Urban,1,Web,Buy One Get One,0
7,5.08716414308538,0,1,Urban,0,Phone,Discount,0
12,4.785155682984498,1,0,Urban,0,Phone,Discount,0
3,5.840845125044541,0,1,Urban,0,Phone,Buy One Get One,1
11,6.453309988652254,0,1,Rural,1,Phone,No Offer,0
12,3.4008639927609177,0,1,Surburban,0,Phone,No Offer,0
10,5.710890486115579,0,1,Surburban,0,Multichannel,Discount,0
7,5.163070217140011,1,0,Rural,1,Phone,No Offer,0
2,7.038186872188803,1,1,Surburban,1,Multichannel,Buy One Get One,0
2,5.418364503857487,1,0,Urban,1,Web,Discount,0
9,3.4008639927609177,0,1,Surburban,0,Web,Discount,0
3,5.434420449540377,0,1,Surburban,1,Phone,Discount,0
3,3.4008639927609177,1,0,Urban,1,Phone,Buy One Get One,0
10,4.758234561714928,0,1,Surburban,0,Phone,No Offer,0
2,5.34094572860366,0,1,Rural,0,Web,Discount,0
10,5.168151731971239,1,0,Surburban,0,Web,No Offer,1
6,4.711779921046349,1,0,Urban,1,Phone,Discount,0
3,6.264197942762188,0,1,Surburban,1,Multichannel,No Offer,0
2,5.59649417609246,0,1,Surburban,1,Web,Buy One Get One,1
10,3.8776385785663154,1,0,Urban,1,Phone,No Offer,0
3,6.656096505707012,1,1,Rural,1,Multichannel,Buy One Get One,0
1,7.389143853094436,1,0,Surburban,1,Phone,Buy One Get One,1
4,5.175358459147589,0,1,Surburban,0,Phone,Discount,1
3,6.948215608109348,0,1,Surburban,1,Phone,Buy One Get One,0
8,4.1067670822206574,0,1,Surburban,0,Web,Buy One Get One,0
4,4.617098756853365,1,0,Urban,1,Phone,No Offer,0
6,5.818063087688587,1,1,Urban,0,Web,Discount,1
4,3.4008639927609177,0,1,Rural,1,Web,No Offer,0
2,3.4008639927609177,1,0,Rural,0,Web,Buy One Get One,0
9,3.9847156908215866,0,1,Surburban,1,Web,Buy One Get One,0
2,4.7902379684500715,0,1,Surburban,0,Phone,Buy One Get One,1
10,3.6724959748634123,0,1,Surburban,1,Phone,Discount,0
4,3.4008639927609177,0,1,Urban,0,Web,Discount,0
2,6.485596605432254,1,0,Urban,1,Multichannel,Buy One Get One,0
2,6.617536658878359,1,1,Rural,1,Phone,Buy One Get One,0
11,3.5898875049069856,1,0,Urban,0,Phone,Discount,0
9,4.2631023230097185,1,0,Surburban,1,Phone,No Offer,0
2,6.415096959171596,1,1,Surburban,1,Phone,Buy One Get One,0
7,5.928977254096158,0,1,Surburban,0,Web,Discount,0
9,5.144758178421734,1,0,Surburban,0,Web,No Offer,0
1,5.731819083350057,0,1,Surburban,0,Web,Discount,1
6,6.768412748641453,1,0,Urban,1,Web,Buy One Get One,0
3,4.301900590194597,0,1,Surburban,1,Web,Discount,0
1,4.673389424965236,0,1,Surburban,1,Web,No Offer,0
11,4.409520198982804,0,1,Rural,0,Phone,Buy One Get One,0
1,6.710486567980899,1,0,Urban,1,Web,Discount,0
7,4.7427558489406545,0,1,Surburban,0,Phone,Discount,1
5,7.134843041658069,0,1,Surburban,1,Multichannel,Discount,1
9,3.4008639927609177,1,0,Rural,0,Web,Discount,1
1,4.355939299910563,1,0,Rural,1,Phone,No Offer,0
2,5.831853151340319,0,1,Urban,0,Web,No Offer,0
5,5.294459936220732,1,0,Rural,0,Phone,No Offer,1
9,5.0830179692568755,1,0,Urban,0,Web,Buy One Get One,0
4,3.9854593235013285,0,1,Surburban,1,Phone,No Offer,0
4,6.562076794609251,1,1,Urban,1,Multichannel,No Offer,0
4,4.113820338722757,1,0,Surburban,0,Web,Discount,0
9,3.488902962081261,1,0,Rural,0,Web,Buy One Get One,1
1,7.318605859366639,1,0,Surburban,1,Multichannel,Discount,0
1,4.103634609129194,0,1,Surburban,0,Web,No Offer,0
10,4.964800757752457,1,0,Surburban,1,Phone,No Offer,0
6,3.4008639927609177,1,0,Rural,1,Web,No Offer,0
9,5.084938485288739,1,0,Surburban,0,Web,No Offer,0
9,5.333153481383494,1,0,Urban,1,Phone,Buy One Get One,0
9,4.653484046266642,0,1,Urban,1,Phone,No Offer,0
4,5.605029709281564,0,1,Surburban,0,Phone,No Offer,0
2,6.831047005897473,1,1,Surburban,1,Multichannel,No Offer,0
2,3.4301087251565754,1,0,Surburban,0,Phone,Buy One Get One,0
7,3.57906458810673,1,0,Surburban,0,Phone,Discount,0
7,5.687517582190166,0,1,Urban,0,Phone,No Offer,0
2,6.501379756572611,1,0,Urban,1,Web,Buy One Get One,1
6,5.179871611341555,0,1,Surburban,1,Web,Discount,0
8,6.566967744843251,1,1,Rural,1,Multichannel,Buy One Get One,0
9,5.453224902744384,0,1,Surburban,0,Phone,No Offer,0
1,3.4008639927609177,0,1,Urban,1,Web,No Offer,0
10,5.814787032699113,1,0,Urban,1,Multichannel,No Offer,0
4,3.4008639927609177,0,1,Urban,0,Phone,Discount,0
9,6.078811284524684,1,0,Urban,1,Multichannel,Discount,0
2,4.568713648977476,1,0,Urban,1,Phone,Buy One Get One,0
5,5.6299206260577455,0,1,Urban,0,Multichannel,No Offer,0
8,3.828641396489095,0,1,Urban,1,Web,No Offer,0
10,3.9564225927248304,0,1,Surburban,1,Web,Buy One Get One,1
5,5.6932606471966185,1,1,Surburban,1,Phone,No Offer,0
9,4.418599614904722,0,1,Urban,0,Web,Buy One Get One,0
10,7.332035598947695,1,1,Urban,1,Web,Buy One Get One,1
10,5.737410655636185,1,1,Rural,0,Web,Discount,0
1,5.127291769495933,0,1,Urban,0,Phone,Discount,1
7,4.502029427068578,1,0,Rural,0,Phone,Discount,0
1,5.2644502970364595,0,1,Surburban,1,Phone,Discount,0
8,4.791566761935185,1,0,Urban,0,Web,No Offer,0
7,6.3175617198325735,1,0,Urban,1,Multichannel,No Offer,0
12,4.0547371076273215,0,1,Surburban,0,Phone,No Offer,0
9,5.645588230411475,1,0,Surburban,0,Web,No Offer,0
2,3.4008639927609177,1,0,Surburban,1,Web,Buy One Get One,0
1,5.8709621924528355,1,0,Surburban,0,Phone,Buy One Get One,0
8,5.252587514841863,0,1,Urban,1,Phone,Buy One Get One,0
3,6.486130300674448,1,1,Surburban,1,Phone,Discount,1
11,4.229458036029275,1,0,Urban,0,Phone,No Offer,1
4,4.297965447047447,0,1,Surburban,1,Web,Buy One Get One,1
9,4.014399072045013,1,0,Surburban,1,Web,Discount,1
2,3.4008639927609177,1,0,Surburban,0,Phone,No Offer,0
1,6.481286122160019,1,1,Urban,1,Multichannel,Discount,0
8,5.104429173382616,1,0,Urban,1,Phone,No Offer,0
2,6.387754357280694,1,0,Surburban,1,Multichannel,Discount,0
8,4.87458644963298,0,1,Surburban,0,Phone,Discount,0
3,5.2642951179336,0,1,Urban,0,Web,No Offer,0
2,6.091151498494956,1,0,Surburban,1,Multichannel,No Offer,1
9,4.073461351305676,1,0,Surburban,1,Phone,Buy One Get One,0
10,3.4008639927609177,1,0,Surburban,1,Web,No Offer,0
7,3.4008639927609177,0,1,Rural,0,Phone,Discount,0
1,6.695415654500406,1,0,Surburban,1,Web,Discount,0
8,5.133442723357803,1,0,Urban,0,Phone,Discount,0
11,4.899852698084617,1,0,Rural,1,Web,Buy One Get One,0
1,6.1747647914976245,0,1,Surburban,0,Multichannel,No Offer,0
5,3.9341758100692794,1,0,Surburban,1,Web,Buy One Get One,0
4,6.726329321019795,0,1,Urban,1,Multichannel,No Offer,0
1,3.7476199491365363,1,0,Surburban,1,Web,Buy One Get One,1
1,6.385346158139397,0,1,Surburban,1,Phone,No Offer,0
11,5.295613714973722,1,0,Surburban,1,Web,Buy One Get One,0
1,3.4008639927609177,1,0,Rural,1,Web,No Offer,0
3,5.002939087461785,0,1,Surburban,0,Phone,No Offer,0
1,4.625854777180924,1,0,Surburban,0,Phone,Discount,0
7,4.21803603456465,0,1,Urban,0,Web,Buy One Get One,1
7,5.830003880981357,0,1,Rural,0,Web,Buy One Get One,0
10,3.4008639927609177,0,1,Urban,0,Web,No Offer,0
4,3.4008639927609177,0,1,Urban,0,Phone,Discount,0
8,5.85727579561331,1,0,Urban,1,Web,Discount,0
9,5.631534310448576,1,0,Surburban,0,Multichannel,Discount,0
9,5.094792602102979,1,0,Urban,0,Web,Buy One Get One,0
6,5.407306291559866,0,1,Urban,1,Phone,Buy One Get One,0
2,3.7417090677584683,1,0,Surburban,0,Web,No Offer,0
7,3.732178378509084,0,1,Surburban,0,Web,Buy One Get One,0
10,5.14394166140448,1,0,Urban,0,Phone,Buy One Get One,0
3,3.6216707044204863,1,0,Surburban,0,Web,Buy One Get One,0
9,4.913316431572226,1,0,Surburban,0,Phone,Discount,1
2,5.7774355814696055,0,1,Rural,1,Web,Buy One Get One,0
10,5.719097925433975,1,1,Surburban,0,Phone,Discount,1
12,5.480722253203296,1,0,Surburban,1,Web,Discount,0
4,3.6373229671995344,0,1,Surburban,1,Web,Buy One Get One,0
1,6.201644432030333,1,0,Surburban,0,Web,Buy One Get One,0
4,5.358094570583897,1,0,Urban,0,Phone,No Offer,0
1,5.658645628984671,1,0,Urban,0,Phone,No Offer,0
3,6.146436318318858,0,1,Rural,1,Web,No Offer,0
2,5.689920168663052,0,1,Surburban,1,Phone,Buy One Get One,1
2,5.03376571148511,0,1,Rural,0,Phone,Discount,0
7,4.937419231764997,1,0,Surburban,1,Phone,Buy One Get One,0
11,3.4008639927609177,0,1,Rural,0,Phone,Discount,0
6,4.521136190378082,1,0,Rural,0,Web,No Offer,0
8,4.317221411307766,1,0,Surburban,1,Web,No Offer,0
8,6.227998051540951,1,1,Surburban,1,Multichannel,Buy One Get One,0
1,6.765465644683715,1,0,Rural,1,Phone,Discount,1
7,6.444401490454281,1,1,Rural,1,Phone,No Offer,0
1,3.674273301724574,1,0,Urban,0,Web,Buy One Get One,0
2,5.241958632878652,1,0,Rural,0,Phone,Discount,0
2,3.928683446321253,1,0,Surburban,0,Phone,Buy One Get One,0
10,3.4008639927609177,1,0,Surburban,0,Phone,Buy One Get One,0
8,3.4008639927609177,0,1,Rural,0,Phone,No Offer,1
9,3.4008639927609177,0,1,Urban,1,Phone,Discount,0
1,5.2859410954799815,0,1,Surburban,1,Phone,Discount,0
2,4.389250479763201,1,0,Urban,0,Web,Buy One Get One,0
6,4.833420674670446,1,0,Surburban,1,Web,Discount,0
4,4.101154654150649,0,1,Urban,1,Phone,Discount,0
9,5.830180149379827,0,1,Surburban,1,Web,Discount,0
2,5.1707112419428904,0,1,Rural,1,Web,Buy One Get One,0
9,5.5656309016067205,0,1,Urban,1,Web,Buy One Get One,0
10,5.843486444336483,1,0,Urban,0,Web,Buy One Get One,0
9,5.043941112802728,0,1,Urban,0,Web,Discount,0
11,6.784751137040586,1,1,Rural,1,Phone,No Offer,0
2,6.547273096700451,1,1,Urban,1,Multichannel,Buy One Get One,0
10,6.3599371244863026,0,1,Surburban,1,Multichannel,Discount,0
1,6.168417552315776,1,1,Urban,0,Phone,Buy One Get One,0
3,5.587211204515341,0,1,Urban,0,Web,Discount,0
9,5.653190688540141,0,1,Rural,0,Phone,Buy One Get One,0
4,5.14037617847946,1,0,Rural,1,Web,Buy One Get One,0
2,5.827267740172574,1,0,Surburban,0,Phone,Buy One Get One,0
9,6.569228934124363,1,0,Urban,1,Multichannel,No Offer,0
6,5.043425116919247,1,0,Urban,0,Web,No Offer,0
7,4.443121734033692,1,0,Rural,0,Web,No Offer,0
8,4.8470962366016686,1,0,Surburban,1,Phone,Discount,0
3,4.495132080779154,0,1,Surburban,0,Phone,No Offer,0
9,4.823984379141072,0,1,Surburban,1,Web,Discount,0
11,5.411824607341631,1,0,Surburban,1,Phone,Buy One Get One,0
4,3.4008639927609177,1,0,Urban,0,Web,Discount,0
5,5.499051696349117,0,1,Surburban,0,Web,Buy One Get One,0
2,7.3351514665784165,1,1,Rural,1,Multichannel,No Offer,0
2,4.378144107409657,0,1,Rural,0,Web,No Offer,1
4,4.9510975813800595,0,1,Rural,0,Phone,No Offer,1
10,5.9513974758947406,0,1,Surburban,0,Web,Buy One Get One,0
11,5.957675058118561,1,0,Urban,0,Web,Discount,1
1,5.346869407130202,1,0,Urban,1,Multichannel,Buy One Get One,0
10,3.5357282746197614,1,0,Surburban,1,Web,No Offer,0
7,5.412895271255472,1,0,Urban,1,Web,No Offer,0
2,5.185372607531902,0,1,Surburban,1,Web,No Offer,0
7,3.4008639927609177,1,0,Surburban,0,Phone,Buy One Get One,1
7,4.16682025054415,0,1,Rural,1,Phone,Buy One Get One,0
10,3.5995016429627196,1,0,Surburban,0,Web,Buy One Get One,0
7,4.632979886627359,0,1,Urban,0,Web,Buy One Get One,0
12,3.8465240231954505,0,1,Surburban,1,Web,No Offer,0
10,6.404798613594841,1,1,Surburban,1,Phone,Discount,1
12,4.375127892982725,0,1,Rural,0,Phone,No Offer,0
2,4.753503980493785,1,0,Surburban,0,Phone,Discount,0
7,3.4008639927609177,1,0,Surburban,0,Web,Discount,0
10,3.559909072816976,1,0,Surburban,0,Phone,Discount,0
6,6.070552953426946,0,1,Urban,0,Web,Buy One Get One,0
3,3.4008639927609177,0,1,Surburban,0,Web,No Offer,0
1,6.118493595236523,1,0,Urban,0,Phone,Discount,0
7,4.069368576151923,1,0,Surburban,0,Web,No Offer,1
8,4.831269365127934,0,1,Surburban,1,Web,Buy One Get One,0
10,4.318820558770089,0,1,Surburban,1,Phone,Buy One Get One,0
10,5.9024967120472365,1,0,Urban,1,Web,Buy One Get One,0
2,6.250534931164268,0,1,Urban,1,Phone,No Offer,0
9,5.640949165484632,0,1,Rural,1,Web,No Offer,0
1,5.566816619583044,0,1,Urban,0,Web,No Offer,0
7,5.308812103640678,0,1,Surburban,0,Multichannel,No Offer,1
6,5.928285102008042,1,0,Surburban,0,Phone,Discount,0
10,3.4008639927609177,1,0,Surburban,1,Web,Buy One Get One,0
5,6.144250009735895,0,1,Rural,0,Web,Discount,0
10,3.4008639927609177,1,0,Urban,1,Web,Buy One Get One,0
2,4.397161522258152,0,1,Urban,0,Phone,No Offer,0
2,6.94780257349982,1,0,Urban,1,Web,Buy One Get One,0
1,4.910299172043593,0,1,Surburban,0,Phone,No Offer,0
9,4.76779910943631,0,1,Surburban,1,Web,No Offer,0
4,5.715743983055445,1,0,Surburban,0,Phone,Discount,1
6,3.479392229247212,0,1,Surburban,1,Web,Buy One Get One,1
1,5.544317700005174,0,1,Surburban,0,Multichannel,No Offer,0
8,4.076519977309548,0,1,Surburban,1,Phone,Discount,0
5,4.92391478389169,1,0,Surburban,1,Web,Discount,0
4,3.4008639927609177,0,1,Rural,1,Web,No Offer,0
4,3.9611940494345954,0,1,Urban,0,Web,Buy One Get One,0
11,3.4008639927609177,0,1,Surburban,1,Web,No Offer,0
9,5.928231839691119,0,1,Urban,0,Multichannel,Discount,0
1,5.664799066677153,1,0,Rural,0,Multichannel,Discount,1
6,5.782655267476924,1,0,Surburban,0,Phone,Buy One Get One,0
8,4.098336583491638,0,1,Surburban,1,Phone,Discount,1
3,5.679455628498465,1,0,Surburban,0,Multichannel,No Offer,1
9,4.73215519774258,0,1,Urban,1,Web,No Offer,0
2,5.603483203339636,1,0,Urban,0,Multichannel,No Offer,0
1,6.3483869604236425,0,1,Urban,1,Phone,Buy One Get One,0
5,4.562888793731485,0,1,Rural,0,Web,Buy One Get One,1
6,5.909060720853167,0,1,Surburban,1,Web,No Offer,0
1,6.748595407409475,1,0,Surburban,1,Web,Buy One Get One,0
1,3.4008639927609177,0,1,Surburban,0,Web,Buy One Get One,0
3,4.168523960396352,0,1,Surburban,0,Phone,No Offer,1
9,4.3848975097655645,0,1,Urban,0,Web,Buy One Get One,1
1,4.211386582653765,1,0,Surburban,0,Web,No Offer,0
9,4.5435075255959845,0,1,Surburban,1,Web,Discount,1
8,5.84889240983131,1,1,Surburban,0,Multichannel,Discount,0
1,6.304905736402972,0,1,Urban,1,Phone,Discount,0
1,6.70485543414497,1,1,Surburban,1,Multichannel,Buy One Get One,0
11,6.046804642141146,1,1,Urban,0,Phone,No Offer,0
1,4.279024447084182,1,0,Urban,1,Web,No Offer,1
5,4.1675950239616935,0,1,Surburban,1,Web,No Offer,1
7,5.418586198938981,1,0,Urban,0,Phone,Discount,0
10,3.4008639927609177,0,1,Urban,1,Phone,No Offer,0
5,5.973911387860393,0,1,Surburban,0,Multichannel,No Offer,1
5,3.4008639927609177,0,1,Surburban,1,Phone,No Offer,0
7,5.130845012604288,0,1,Rural,0,Web,Buy One Get One,0
3,4.919396813661985,0,1,Surburban,1,Web,Buy One Get One,1
6,5.822335584100011,0,1,Surburban,1,Web,Buy One Get One,0
5,5.906614469191589,1,0,Urban,0,Web,Buy One Get One,0
1,5.64481065287963,1,0,Surburban,0,Multichannel,Buy One Get One,1
10,4.168988105217867,1,0,Urban,0,Web,Buy One Get One,0
4,4.298645025734831,0,1,Urban,1,Web,No Offer,0
1,5.6593079845543715,1,0,Surburban,0,Web,Discount,0
6,5.471514085009432,1,0,Rural,1,Phone,Buy One Get One,0
6,5.712147390987829,0,1,Urban,1,Multichannel,Buy One Get One,0
6,4.184794465144173,0,1,Urban,0,Web,Discount,0
9,5.716665793820308,0,1,Urban,1,Web,No Offer,0
3,4.2710950739666,1,0,Surburban,0,Web,No Offer,0
6,5.380358076884246,1,1,Surburban,1,Web,Discount,1
6,3.574870537502069,1,0,Surburban,0,Phone,No Offer,0
2,3.4008639927609177,1,0,Rural,0,Web,Buy One Get One,0
1,5.485045865160197,1,0,Surburban,0,Phone,Buy One Get One,0
1,7.375111657349182,1,0,Urban,1,Web,Discount,0
3,6.294139906377921,1,1,Urban,1,Web,Discount,0
4,3.4008639927609177,1,0,Surburban,1,Phone,No Offer,0
1,5.187106437212035,1,0,Urban,0,Phone,Buy One Get One,0
10,4.930725910867953,0,1,Surburban,1,Phone,No Offer,0
11,5.147610749123333,0,1,Urban,1,Phone,Discount,0
11,4.977560986366827,1,0,Surburban,1,Web,Discount,0
5,3.7723010622530087,0,1,Surburban,0,Web,Buy One Get One,1
7,5.537649178058771,0,1,Surburban,0,Web,No Offer,0
7,4.5513473792905845,0,1,Urban,1,Phone,Buy One Get One,0
2,4.659563669818423,1,0,Urban,0,Phone,Buy One Get One,0
9,6.488323083645357,0,1,Rural,1,Web,Discount,0
3,5.174849452547792,0,1,Surburban,0,Web,Buy One Get One,0
7,3.9830404926634264,0,1,Surburban,0,Phone,No Offer,0
10,5.714755384807131,0,1,Urban,0,Phone,Discount,0
2,5.674113332994153,0,1,Urban,0,Web,Discount,0
1,6.892641641172089,1,1,Urban,1,Multichannel,No Offer,0
1,4.402196841463264,1,0,Surburban,0,Web,Buy One Get One,0
9,4.511298970378021,1,0,Urban,1,Web,Discount,0
10,4.955897477656921,0,1,Surburban,1,Web,Buy One Get One,0
9,5.656166620714538,0,1,Surburban,0,Phone,Discount,0
8,5.304249735201145,0,1,Surburban,0,Web,Buy One Get One,0
4,5.1112646353781805,1,0,Urban,0,Phone,No Offer,1
10,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,1
8,4.641694960670463,1,0,Rural,1,Phone,No Offer,0
4,4.961585096120964,0,1,Rural,1,Phone,Discount,1
8,5.7081728229574935,1,0,Urban,0,Multichannel,Discount,1
2,6.577388366879903,1,0,Surburban,1,Phone,Discount,0
6,3.4008639927609177,1,0,Urban,0,Web,No Offer,1
10,6.043463842218363,0,1,Surburban,0,Phone,Discount,1
2,5.412181622697084,1,0,Surburban,1,Phone,Discount,0
9,3.4008639927609177,1,0,Surburban,1,Phone,Discount,1
12,6.075690799235523,1,1,Urban,0,Phone,Discount,1
6,5.581049709273904,1,1,Surburban,0,Multichannel,Discount,0
2,5.003006266931765,0,1,Urban,1,Web,Buy One Get One,0
9,3.925531355452938,0,1,Rural,1,Phone,No Offer,0
9,5.028409722195421,1,0,Surburban,1,Web,Buy One Get One,0
5,4.471638793363569,1,0,Urban,1,Web,Buy One Get One,0
1,5.437296393829488,0,1,Rural,1,Web,No Offer,1
2,6.075162106129548,0,1,Urban,0,Web,Buy One Get One,0
2,3.4008639927609177,0,1,Surburban,0,Phone,Buy One Get One,0
3,5.568306335093752,0,1,Rural,0,Phone,Discount,0
3,5.445400271249282,1,1,Surburban,1,Phone,Discount,1
12,4.949327105367852,1,0,Urban,0,Phone,Discount,0
4,4.432125465974346,1,0,Rural,1,Web,Discount,0
3,5.445616053568917,0,1,Rural,0,Phone,No Offer,0
6,5.581200442213105,0,1,Surburban,0,Web,No Offer,0
2,4.308110951723713,0,1,Surburban,1,Phone,Discount,0
10,4.904459631481588,1,0,Urban,0,Web,Buy One Get One,0
9,3.4008639927609177,0,1,Surburban,0,Web,Discount,0
9,5.756596279148815,1,1,Urban,0,Web,Buy One Get One,1
2,3.4008639927609177,1,0,Rural,1,Web,Buy One Get One,0
7,4.41992435767689,1,0,Surburban,1,Web,No Offer,0
12,6.019079714140955,0,1,Urban,0,Web,Buy One Get One,1
3,3.4008639927609177,0,1,Urban,1,Web,Buy One Get One,1
1,5.7105263501895465,1,1,Urban,0,Multichannel,No Offer,0
1,7.20414929203594,1,1,Surburban,1,Multichannel,Buy One Get One,0
5,4.584150818764016,0,1,Surburban,1,Phone,No Offer,0
4,6.532450733768825,1,1,Surburban,1,Multichannel,Buy One Get One,0
2,4.302848136796795,0,1,Urban,1,Phone,Buy One Get One,0
3,5.127291769495933,0,1,Surburban,1,Phone,Buy One Get One,0
2,6.25816554817102,1,0,Urban,1,Phone,Buy One Get One,0
8,6.515941565126805,1,0,Surburban,1,Web,No Offer,0
7,4.863217453310182,1,0,Surburban,0,Phone,Buy One Get One,0
5,3.4008639927609177,1,0,Rural,0,Phone,Discount,0
10,4.093510881473524,1,0,Urban,0,Phone,No Offer,0
10,4.61561544384963,0,1,Surburban,0,Web,Discount,1
5,5.424244923145827,0,1,Urban,1,Web,No Offer,0
6,3.9621456148313565,0,1,Urban,0,Phone,Buy One Get One,0
10,6.28605395887021,1,0,Surburban,1,Phone,No Offer,0
4,6.276869027815705,1,1,Urban,1,Web,Discount,0
3,3.4008639927609177,0,1,Surburban,0,Phone,Discount,0
4,5.762522969678801,1,0,Rural,0,Phone,Buy One Get One,0
7,3.4008639927609177,0,1,Urban,0,Web,Discount,0
3,3.4008639927609177,1,0,Rural,0,Phone,Discount,1
5,5.873862745027802,0,1,Urban,0,Web,Buy One Get One,0
